POB1;SUP;DENSIDAD;X;y;Latitude;Longitude
145;0.59332252220;244.38647543900;674452;2289607;20.69782;-103.32496
134;0.56413568863;237.53150651500;674448;2289584;20.69762;-103.325
94;0.46835561278;200.70219601100;674429;2289534;20.69717;-103.32518
179;0.75150468355;238.18880163900;674643;2289576;20.69753;-103.32313
166;0.68361776953;242.82575351300;674806;2289476;20.69661;-103.32157
3;1.28975267620;2.32602735033;674617;2289529;20.6971;-103.32338
168;0.81703544249;205.62143483900;674776;2289434;20.69623;-103.32186
164;0.74773820617;219.32809992400;674749;2289386;20.6958;-103.32213
132;0.55931400911;236.00338602400;674577;2289461;20.69649;-103.32377
118;0.44960847173;262.45057070400;674526;2289434;20.69625;-103.32426
84;0.42587367830;197.24158660400;674495;2289391;20.69587;-103.32457
190;1.02119493234;186.05654413600;673612;2289901;20.70056;-103.33299
222;0.79205110023;280.28494618200;674981;2289399;20.6959;-103.3199
201;0.77353777504;259.84509934000;674953;2289345;20.69541;-103.32017
281;0.81287887305;345.68495911900;674927;2289297;20.69498;-103.32043
219;0.74808183796;292.74871930800;675163;2289365;20.69557;-103.31816
258;0.76669582794;336.50893952900;675131;2289316;20.69513;-103.31847
239;0.74647196156;320.17277581500;675106;2289264;20.69466;-103.31871
237;0.77776361060;304.71983616900;675082;2289213;20.69421;-103.31895
90;0.28303352892;317.98352775400;674910;2289246;20.69452;-103.3206
212;0.80422568580;263.60759640500;674890;2289229;20.69437;-103.32079
201;0.73679605667;272.80276296200;674876;2289159;20.69374;-103.32093
59;0.91170052978;64.71423243990;674848;2289156;20.69371;-103.3212
221;1.01069036034;218.66241993800;675068;2289166;20.69378;-103.31909
260;0.90122069626;288.49759118800;675541;2289260;20.69459;-103.31454
355;0.87814328002;404.26204706600;675524;2289231;20.69433;-103.3147
380;0.93608046485;405.94800796300;675487;2289159;20.69368;-103.31507
306;0.81605165706;374.97626204600;675474;2289129;20.69341;-103.31519
77;0.18040494772;426.81756222700;675351;2289138;20.6935;-103.31637
97;0.19117083991;507.39955970600;675090;2289210;20.69418;-103.31887
215;0.78678461864;273.26411181400;675258;2289182;20.69391;-103.31726
223;0.75035422936;297.19296736800;675287;2289231;20.69435;-103.31698
240;0.73439806416;326.79824704400;675314;2289281;20.6948;-103.31672
203;0.99805428267;203.39575063600;675253;2289137;20.6935;-103.31731
210;1.15932848716;181.13934258100;675467;2289100;20.69315;-103.31526
121;0.32660114325;370.48247534200;675734;2289133;20.69342;-103.3127
137;0.58007748498;236.17534475600;675721;2289081;20.69295;-103.31283
290;0.97331480606;297.95087693600;675744;2289184;20.69388;-103.3126
273;1.10844542535;246.29088068400;675905;2289452;20.69629;-103.31103
128;0.54595701240;234.45069317200;676005;2289399;20.6958;-103.31007
0;0.32046369961;0.00000000000;676066;2289312;20.69501;-103.30949
150;0.89594012688;167.42190186600;676155;2289557;20.69721;-103.30862
273;1.15887303144;235.57369322900;675875;2289392;20.69575;-103.31132
304;0.78936710851;385.11865610300;675836;2289317;20.69507;-103.3117
2;0.51379780359;3.89258184062;676068;2289264;20.69457;-103.30948
271;0.76784752251;352.93465441600;676048;2289228;20.69425;-103.30968
118;0.46370942602;254.46970318000;676022;2289183;20.69385;-103.30993
0;0.04324844819;0.00000000000;675992;2289124;20.69332;-103.31022
122;0.59930322687;203.56973653900;675811;2289068;20.69283;-103.31197
88;0.43829734798;200.77693922800;675875;2289058;20.69273;-103.31135
81;0.46977355385;172.42349922800;675922;2288976;20.69199;-103.31091
145;0.94331315814;153.71353484200;675982;2289000;20.6922;-103.31033
120;1.47940616192;81.11362727070;676167;2289082;20.69292;-103.30855
190;0.95460221013;199.03578473100;676367;2289173;20.69372;-103.30662
226;0.96493012001;234.21385167000;676231;2289348;20.69532;-103.30791
227;0.54954642947;413.06791897000;676305;2289329;20.69514;-103.3072
159;1.51709975729;104.80523725300;676261;2289126;20.69331;-103.30764
78;0.73984068200;105.42810350600;673681;2289631;20.69811;-103.33235
55;0.66788827124;82.34910293850;673787;2289575;20.6976;-103.33134
50;0.68901174570;72.56770339820;673906;2289515;20.69704;-103.33021
104;0.58603039395;177.46519817600;673647;2289563;20.6975;-103.33269
118;0.56696569216;208.12546796500;673756;2289512;20.69703;-103.33165
59;0.60367813123;97.73420130310;673875;2289451;20.69647;-103.33051
107;0.68126705900;157.06028727900;673622;2289507;20.697;-103.33293
99;0.58870865398;168.16467590800;673704;2289405;20.69607;-103.33216
95;0.65821643256;144.32942615900;673848;2289398;20.69599;-103.33077
57;0.51908172712;109.80929788400;673817;2289336;20.69544;-103.33108
86;0.69258595360;124.17231327500;673761;2289222;20.69441;-103.33163
103;0.66545962302;154.78023975800;673791;2289285;20.69498;-103.33133
0;0.07693470715;0.00000000000;673602;2289217;20.69438;-103.33315
40;0.70906345321;56.41244069030;673984;2289481;20.69673;-103.32946
99;0.23754956994;416.75512199600;673921;2289360;20.69564;-103.33008
128;0.80869894005;158.27892638400;674659;2290687;20.70756;-103.32286
193;0.78724924685;245.15742729800;674711;2290662;20.70733;-103.32237
5;0.21388867304;23.37664696800;674702;2290480;20.70569;-103.32247
201;0.92097667516;218.24656956100;674772;2290635;20.70708;-103.32178
154;1.07712253110;142.97352023900;674641;2290472;20.70562;-103.32306
181;0.89381627505;202.50246617000;674606;2290458;20.7055;-103.32339
126;0.72315700526;174.23602216900;674561;2290432;20.70526;-103.32383
133;0.56717020309;234.49750934500;674881;2290709;20.70774;-103.32073
190;0.86663480069;219.23883029800;674829;2290607;20.70682;-103.32124
215;0.85743458201;250.74799233800;674884;2290577;20.70654;-103.32071
141;0.59529550300;236.85715630400;674940;2290689;20.70755;-103.32016
165;0.64646784201;255.23311335500;675000;2290669;20.70736;-103.31959
238;0.82983489958;286.80403791400;674939;2290550;20.7063;-103.32019
155;0.67255548205;230.46425780200;675061;2290651;20.7072;-103.31901
210;0.87016426790;241.33374323400;674995;2290522;20.70604;-103.31965
92;0.82302268625;111.78306690400;675050;2290495;20.70579;-103.31913
160;0.71256924253;224.53958219200;675950;2291348;20.71341;-103.3104
107;0.58594683429;182.61042425300;675760;2291376;20.71368;-103.31222
147;0.48739009301;301.60645878500;675932;2291704;20.71662;-103.31054
137;0.49378404830;277.44922192600;675926;2291658;20.71621;-103.3106
79;0.40436622989;195.36745197900;676016;2291726;20.71682;-103.30973
0;0.64709254585;0.00000000000;676011;2291693;20.71652;-103.30978
3;0.29236813643;10.26103609190;675867;2291619;20.71586;-103.31117
0;0.57249002560;0.00000000000;676147;2291459;20.71439;-103.3085
123;0.59044126604;208.31877288100;676136;2291409;20.71394;-103.30861
178;0.51014789126;348.91842747800;676278;2291419;20.71402;-103.30725
135;0.62843102719;214.82071087900;676266;2291324;20.71316;-103.30737
77;0.38881778183;198.03621027300;676338;2291355;20.71343;-103.30668
128;0.54962896515;232.88437858400;676401;2291404;20.71387;-103.30607
149;0.67562517735;220.53648235100;676376;2291230;20.7123;-103.30633
144;0.60682409891;237.30105686100;676111;2291349;20.7134;-103.30886
196;0.62827421042;311.96569387700;676093;2291297;20.71293;-103.30904
198;0.61864405391;320.05480170300;676253;2291284;20.7128;-103.3075
188;0.49927498759;376.54600105000;676239;2291242;20.71242;-103.30764
5;0.13971558811;35.78698746350;676314;2291234;20.71234;-103.30692
75;0.34626660688;216.59610978800;676284;2291224;20.71226;-103.30721
233;1.33184926233;174.94472279300;676366;2291134;20.71144;-103.30643
169;0.73693234435;229.32905753900;676353;2291155;20.71163;-103.30655
260;1.14052577349;227.96503686600;676226;2291202;20.71206;-103.30777
254;1.09243959738;232.50713413300;676081;2291249;20.7125;-103.30916
228;1.24158319078;183.63650675500;676243;2291103;20.71117;-103.30762
120;1.14724089512;104.59878174700;676053;2291165;20.71175;-103.30943
247;1.11319261733;221.88433174500;676024;2291079;20.71097;-103.30972
121;0.52845913366;228.96756304000;676133;2291044;20.71064;-103.30868
108;0.37414572422;288.65758181300;676158;2291040;20.71061;-103.30844
304;1.27141968182;239.10279536100;676316;2290984;20.71009;-103.30693
116;0.52636851667;220.37792217100;675721;2291257;20.71261;-103.31261
171;0.64140779973;266.60106109100;675762;2291259;20.71262;-103.31222
0;0.57628486200;0.00000000000;675761;2291324;20.71321;-103.31222
165;1.05372876764;156.58678501300;675933;2291297;20.71295;-103.31057
86;0.94253328569;91.24346196140;675586;2291221;20.7123;-103.31391
205;0.79385418643;258.23382115300;675691;2291188;20.71199;-103.31291
14;0.23006436437;60.85253593390;675733;2291173;20.71185;-103.3125
229;1.08109829841;211.82162652300;675876;2291128;20.71143;-103.31114
123;1.06456993544;115.53961454800;675906;2291209;20.71216;-103.31084
117;0.39810297294;293.89381128500;675554;2291132;20.71149;-103.31423
332;1.03684500818;320.20214919400;675614;2291087;20.71108;-103.31366
324;1.10624635802;292.88232015500;675847;2291040;20.71064;-103.31142
147;1.04306539644;140.93076091100;676021;2290985;20.71012;-103.30976
199;1.03987779125;191.36864127200;676128;2290949;20.70979;-103.30873
329;1.28981647940;255.07504769400;676290;2290901;20.70934;-103.30718
273;1.28905840972;211.78249018200;676397;2291142;20.71151;-103.30613
71;0.49231631926;144.21622282700;675745;2290827;20.70872;-103.31242
138;0.72511874274;190.31365742700;675941;2290912;20.70947;-103.31053
268;0.87120982724;307.61820128900;676019;2290888;20.70925;-103.30979
221;0.89784371625;246.14528787300;676103;2290862;20.709;-103.30898
226;0.87272820984;258.95805527100;676181;2290830;20.70871;-103.30824
147;0.84081475362;174.83042414200;676260;2290810;20.70852;-103.30748
217;0.87551745108;247.85342625800;675902;2290789;20.70836;-103.31092
160;0.87416098684;183.03264777100;675981;2290763;20.70812;-103.31016
144;0.85527999525;168.36591619200;676061;2290739;20.7079;-103.3094
149;0.87634606437;170.02415604600;676141;2290712;20.70765;-103.30863
65;0.87437949373;74.33843138630;676221;2290684;20.70739;-103.30787
170;0.61328130721;277.19742637000;675601;2291023;20.71051;-103.31379
148;0.73220917609;202.12803230600;675671;2290999;20.71028;-103.31312
171;0.74653509350;229.05822042300;675744;2290976;20.71007;-103.31242
224;1.16446584131;192.36287751300;675905;2290924;20.70958;-103.31088
0;0.71415631172;0.00000000000;675753;2290841;20.70885;-103.31235
0;0.30019807022;0.00000000000;675630;2290779;20.7083;-103.31353
0;0.03550369326;0.00000000000;675606;2290748;20.70802;-103.31377
57;0.59687152585;95.49793805180;675703;2290717;20.70773;-103.31284
224;0.88105379938;254.24100112500;675784;2290690;20.70748;-103.31206
96;0.56095196289;171.13764876600;675606;2290726;20.70782;-103.31377
125;0.89937205778;138.98586121100;675578;2290731;20.70787;-103.31404
73;0.56995855987;128.07948707100;675590;2290779;20.7083;-103.31392
178;0.83841046752;212.30650963400;675861;2290665;20.70725;-103.31133
197;0.88727176454;222.02892943700;675942;2290639;20.707;-103.31055
145;0.87175481805;166.33117133200;676020;2290615;20.70678;-103.30981
149;0.87292155137;170.69116894400;676101;2290587;20.70652;-103.30903
191;0.88420699473;216.01276752800;676181;2290561;20.70628;-103.30827
154;0.78170777715;197.00456424000;676144;2290440;20.70519;-103.30863
168;0.74655551826;225.03349836700;676061;2290465;20.70542;-103.30943
283;0.75239835754;376.13053931400;675981;2290491;20.70566;-103.31019
183;0.78477259482;233.18857106800;675902;2290517;20.70591;-103.31095
173;0.79681110471;217.11544803700;675824;2290544;20.70616;-103.31169
79;0.50539981264;156.31189016000;675742;2290568;20.70638;-103.31248
111;0.59221372911;187.43233151000;675525;2290641;20.70706;-103.31455
108;0.97809764784;110.41842318900;675603;2290613;20.7068;-103.31381
90;0.81924217798;109.85762503400;675646;2290601;20.70669;-103.3134
0;0.07090966497;0.00000000000;676215;2290605;20.70667;-103.30793
0;0.08048413764;0.00000000000;676196;2290531;20.70601;-103.30812
0;0.20616839181;0.00000000000;676250;2290575;20.7064;-103.3076
158;0.83621795699;188.94595443700;675375;2291234;20.71243;-103.31593
210;0.89404172871;234.88836511400;675452;2291193;20.71205;-103.3152
77;0.28915719069;266.29114709600;675457;2291181;20.71195;-103.31515
184;0.86115109782;213.66749745400;675494;2291057;20.71082;-103.31481
70;0.39543700920;177.01934409600;675500;2291044;20.7107;-103.31475
111;0.88336066222;125.65648975200;675534;2290907;20.70946;-103.31444
121;0.89537182634;135.13938728100;675454;2290936;20.70973;-103.31521
131;0.86534370970;151.38493356000;675374;2290960;20.70996;-103.31597
123;0.87341536886;140.82646629000;675292;2290987;20.71021;-103.31676
190;0.85799414025;221.44673382600;675212;2291012;20.71044;-103.31752
182;0.88539444968;205.55809906600;675134;2291040;20.7107;-103.31827
195;0.87275564965;223.43023511600;675055;2291064;20.71093;-103.31902
70;1.08900958993;64.27858913940;674775;2291016;20.71052;-103.32172
148;0.84899906676;174.32292424600;674854;2290990;20.71028;-103.32096
83;0.87081996213;95.31246825880;674933;2290965;20.71004;-103.3202
131;0.85048124571;154.03043942500;675014;2290940;20.70981;-103.31943
194;0.90394739657;214.61425823800;675094;2290916;20.70959;-103.31866
130;0.85962028545;151.22956286700;675174;2290890;20.70934;-103.3179
113;0.86921400257;130.00250762800;675254;2290864;20.7091;-103.31713
214;0.87775537869;243.80368972300;675333;2290837;20.70885;-103.31638
159;0.87955702210;180.77281632100;675414;2290811;20.70861;-103.3156
213;0.84405717536;252.35257304500;675493;2290782;20.70834;-103.31485
102;1.28736520312;79.23159625010;674734;2290893;20.70941;-103.32212
103;0.89355299098;115.27016420900;674814;2290868;20.70918;-103.32136
150;0.88313574269;169.84931392700;674894;2290841;20.70893;-103.32059
145;0.89592725258;161.84349742900;674976;2290814;20.70868;-103.31981
173;0.86420938374;200.18296868200;675053;2290791;20.70846;-103.31907
112;0.87301773218;128.29063588400;675134;2290765;20.70822;-103.31829
142;0.87962371378;161.43266464400;675213;2290739;20.70798;-103.31754
203;0.88779245352;228.65704613300;675293;2290715;20.70775;-103.31677
99;0.86658583437;114.24142430400;675373;2290686;20.70748;-103.31601
151;0.85966980273;175.64883577400;675454;2290662;20.70726;-103.31523
70;0.93821193300;74.61000818470;674782;2291287;20.71297;-103.32162
21;0.79594540472;26.38371912880;674745;2291215;20.71232;-103.32198
72;0.32690606338;220.24675607400;674554;2291351;20.71357;-103.3238
82;0.30695418522;267.14084364100;674601;2291347;20.71353;-103.32335
95;0.31783102552;298.90096425600;674656;2291345;20.7135;-103.32283
137;0.15334359572;893.41846559700;674607;2291242;20.71258;-103.32331
130;0.20085476465;647.23383698900;674469;2291244;20.71261;-103.32463
0;0.09949316796;0.00000000000;674533;2291241;20.71257;-103.32402
31;0.02982793345;1039.29425918000;674610;2291211;20.7123;-103.32328
151;0.15789321854;956.34252942200;673877;2291455;20.71457;-103.33029
37;0.19212734402;192.58060423300;674524;2291418;20.71417;-103.32409
79;0.37506782965;210.62856836700;674896;2291116;20.71141;-103.32054
55;0.85620375800;64.23704578040;674795;2291075;20.71105;-103.32152
225;0.27739309869;811.12327979400;674472;2291110;20.7114;-103.32462
87;0.04096345624;2123.84422568000;673464;2290652;20.70735;-103.33434
0;2.61915532073;0.00000000000;674276;2290267;20.7038;-103.32658
0;0.03297904055;0.00000000000;674295;2290782;20.70845;-103.32635
0;0.00353374945;0.00000000000;674557;2288584;20.68857;-103.32405
72;12.98110312300;5.54652399860;673641;2288142;20.68467;-103.33289
367;1.18000331923;311.01607429300;674138;2292203;20.7213;-103.32771
147;0.72751443741;202.05784578400;674276;2292066;20.72005;-103.3264
80;0.50157982656;159.49604781400;674197;2292135;20.72068;-103.32715
145;0.55312122858;262.14868008800;673614;2292076;20.7202;-103.33276
155;0.45725656735;338.97818220200;673671;2292144;20.72081;-103.3322
178;0.58216889114;305.75319758700;673805;2292099;20.72039;-103.33092
177;0.54816953843;322.89280522000;673803;2292048;20.71993;-103.33094
375;1.11868019089;335.21644796600;675808;2289727;20.69878;-103.31193
235;1.06283418664;221.10692613600;675208;2289991;20.70122;-103.31766
308;1.09626847503;280.95307583400;675261;2289955;20.70089;-103.31716
314;0.95432190192;329.02943898600;675429;2289856;20.69998;-103.31555
318;0.95220191224;333.96278238000;675398;2289800;20.69948;-103.31586
302;1.01402745666;297.82231044800;675367;2289745;20.69898;-103.31616
229;0.84743281963;270.22791033800;675583;2289775;20.69923;-103.31408
223;0.76974498556;289.70633675400;675551;2289714;20.69869;-103.3144
250;0.83012001436;301.16127267800;675520;2289659;20.69819;-103.3147
62;0.14572154442;425.46900149600;675778;2289670;20.69827;-103.31222
34;0.03352177998;1014.26594952000;674388;2290939;20.70986;-103.32544
33;0.02599946711;1269.25678357000;674406;2290955;20.71;-103.32526
66;0.05835271902;1131.05269314000;674415;2290904;20.70954;-103.32518
59;0.05156074580;1144.28135374000;674429;2290950;20.70996;-103.32504
72;0.05448204183;1321.53637384000;674458;2290883;20.70935;-103.32477
83;0.03549366005;2338.44579262000;674438;2290886;20.70938;-103.32496
88;0.05791456159;1519.47968850000;674469;2290957;20.71002;-103.32466
39;0.01752772969;2225.04572446000;674196;2291187;20.71212;-103.32726
38;0.03775766630;1006.41813224000;674227;2291182;20.71207;-103.32696
39;0.03359481020;1160.89359528000;674262;2291178;20.71203;-103.32662
95;0.08924537137;1064.48097576000;674262;2291153;20.7118;-103.32663
144;0.13189621517;1091.76749165000;674267;2291123;20.71153;-103.32658
79;0.05272923905;1498.21999007000;674220;2291103;20.71136;-103.32704
25;0.02103328269;1188.59240242000;674248;2291100;20.71133;-103.32677
107;0.09523399993;1123.54831340000;674243;2291069;20.71105;-103.32682
38;0.03330268007;1141.04930640000;674285;2291065;20.71101;-103.32642
41;0.02417366452;1696.06060220000;674227;2291048;20.71086;-103.32697
78;0.05280231108;1477.20806925000;674276;2291044;20.71082;-103.3265
49;0.02804436926;1747.23130880000;674227;2291027;20.71067;-103.32698
37;0.01884231140;1963.66566808000;674251;2291025;20.71065;-103.32675
29;0.02629160292;1103.01376794000;674442;2290982;20.71024;-103.32492
36;0.02629160568;1369.25832665000;674451;2290946;20.70992;-103.32483
4;0.20856976893;19.17823479690;674224;2290972;20.71017;-103.32701
76;0.08489473841;895.22626986700;674352;2290892;20.70944;-103.32579
50;0.02829823728;1766.89450687000;674375;2290858;20.70913;-103.32557
31;0.04089061659;758.12014056600;674401;2290814;20.70873;-103.32533
37;0.04490357237;823.98789328300;674362;2290826;20.70884;-103.3257
23;0.05441700545;422.66199343800;674359;2290803;20.70863;-103.32573
54;0.04632193149;1165.75449813000;674325;2290900;20.70951;-103.32605
32;0.04632193152;690.81747992400;674321;2290876;20.7093;-103.32609
30;0.04632193154;647.64138725500;674320;2290857;20.70913;-103.3261
34;0.04632193155;733.99357206700;674317;2290835;20.70893;-103.32613
38;0.04632193159;820.34575630500;674316;2290815;20.70875;-103.32614
38;0.04632193154;820.34575707100;674274;2290863;20.70918;-103.32654
45;0.04632193155;971.46208050600;674273;2290841;20.70899;-103.32655
40;0.04632193156;863.52184926900;674271;2290821;20.70881;-103.32657
20;0.02120637207;943.11275578800;674276;2290881;20.70935;-103.32652
13;0.02013396409;645.67513598300;674206;2290855;20.70912;-103.32719
45;0.04742897829;948.78704165300;674212;2290925;20.70975;-103.32713
33;0.04742897830;695.77716369100;674210;2290909;20.70961;-103.32715
48;0.04742897834;1012.03951008000;674207;2290888;20.70942;-103.32718
45;0.04742897834;948.78704067600;674204;2290871;20.70926;-103.32721
27;0.04742897828;569.27222511900;674269;2290922;20.70972;-103.32658
19;0.01854260976;1024.66698285000;674241;2290906;20.70958;-103.32685
13;0.01958045147;663.92749008100;674240;2290890;20.70943;-103.32686
49;0.78778420913;62.19977429330;674242;2290765;20.7083;-103.32686
43;0.95866434280;44.85407256790;674435;2290798;20.70858;-103.325
48;0.04725024459;1015.86775717000;674060;2291117;20.7115;-103.32857
115;0.06761141323;1700.89626160000;674058;2291094;20.71129;-103.32859
40;0.06265713806;638.39494174200;674053;2291066;20.71104;-103.32864
56;0.04725024459;1185.17905002000;674104;2291111;20.71144;-103.32815
39;0.04725024459;825.39255270900;674148;2291108;20.71141;-103.32773
107;0.07331982621;1459.35970570000;674104;2291090;20.71125;-103.32815
58;0.07431844179;780.42540455200;674148;2291083;20.71118;-103.32773
59;0.04604073981;1281.47376088000;674100;2291061;20.71099;-103.32819
63;0.02483664607;2536.57437589000;674147;2291058;20.71096;-103.32774
0;0.02047976320;0.00000000000;674147;2291047;20.71086;-103.32774
55;0.04105362248;1339.71125271000;674053;2291005;20.71049;-103.32865
63;0.04105362248;1534.57834413000;674050;2290988;20.71033;-103.32868
61;0.04105362249;1485.86157086000;674054;2290968;20.71015;-103.32864
63;0.04105362247;1534.57834443000;674099;2290999;20.71043;-103.32821
56;0.04105362250;1364.06963855000;674101;2290983;20.71028;-103.32819
55;0.04105362251;1339.71125168000;674099;2290962;20.71009;-103.32821
51;0.04105362247;1242.27770735000;674147;2291019;20.71061;-103.32774
48;0.04105362247;1169.20254818000;674145;2290998;20.71042;-103.32777
52;0.04168147649;1247.55657371000;674118;2290983;20.71028;-103.32803
56;0.04168147650;1343.52246379000;674137;2290980;20.71025;-103.32784
57;0.04168147651;1367.51393609000;674115;2290940;20.70989;-103.32806
59;0.04168147652;1415.49688074000;674135;2290939;20.70988;-103.32787
46;0.04168147655;1103.60773667000;674111;2290897;20.70951;-103.3281
68;0.04168147655;1631.42013260000;674131;2290895;20.70949;-103.32791
54;0.04168147656;1295.53951685000;674108;2290852;20.7091;-103.32814
55;0.04168147657;1319.53098903000;674126;2290852;20.7091;-103.32796
40;0.04168147657;959.65890107100;674090;2290858;20.70916;-103.32831
52;0.04168147656;1247.55657160000;674072;2290861;20.70919;-103.32848
46;0.04168147656;1103.60773658000;674036;2290862;20.7092;-103.32883
54;0.04168147656;1295.53951665000;674053;2290860;20.70918;-103.32866
62;0.04168147654;1487.47129773000;674033;2290908;20.70961;-103.32885
54;0.04168147653;1295.53951758000;674053;2290906;20.70959;-103.32866
23;0.04105362254;560.24288672300;674056;2290924;20.70976;-103.32863
52;0.04105362252;1266.63609212000;674100;2290940;20.7099;-103.3282
37;0.04105362253;901.26029616000;674099;2290919;20.70971;-103.32822
34;0.03585033076;948.38734475900;673908;2290859;20.70918;-103.33005
52;0.03585033077;1450.47476235000;673907;2290838;20.70899;-103.33007
49;0.01795065183;2729.70588871000;673939;2290857;20.70916;-103.32976
0;0.02621201596;0.00000000000;673943;2290836;20.70897;-103.32972
55;0.03585033079;1534.15599750000;673987;2290856;20.70915;-103.3293
66;0.03585033081;1840.98719617000;673985;2290833;20.70894;-103.32932
58;0.04967026508;1167.70063343000;674006;2290858;20.70916;-103.32911
0;0.30925972716;0.00000000000;674006;2290935;20.70986;-103.32911
51;0.04161285961;1225.58267994000;673918;2290938;20.7099;-103.32995
61;0.04161285961;1465.89300926000;673967;2290936;20.70987;-103.32948
48;0.04161285962;1153.48958090000;673918;2290919;20.70972;-103.32995
60;0.04161285961;1441.86197640000;673966;2290918;20.70971;-103.32949
49;0.06563206175;746.58632829300;673938;2290898;20.70953;-103.32976
41;0.07241451629;566.18482178600;673905;2290876;20.70934;-103.33008
77;0.32308605304;238.32659836600;673867;2290940;20.70992;-103.33044
103;0.36727332446;280.44508854700;673863;2290893;20.70949;-103.33048
68;0.34086131275;199.49462569200;673858;2290841;20.70902;-103.33054
99;0.34586633560;286.23774508100;673872;2290989;20.71036;-103.33039
215;1.43788747135;149.52491365600;674004;2291011;20.71055;-103.32912
53;0.05539531305;956.75964415800;673882;2290811;20.70875;-103.33031
65;0.05539885726;1173.30940060000;673899;2290811;20.70875;-103.33015
55;0.05124655818;1073.24280793000;673939;2290809;20.70873;-103.32976
55;0.05124655819;1073.24280779000;673984;2290806;20.7087;-103.32933
52;0.04706423273;1104.87299992000;674001;2290807;20.7087;-103.32917
68;0.05144410213;1321.82305048000;674019;2290807;20.7087;-103.32899
43;0.05399902699;796.31064476000;674065;2290806;20.70869;-103.32855
56;0.04850403651;1154.54308609000;674082;2290805;20.70868;-103.32839
44;0.04617108090;952.97747287700;674099;2290805;20.70868;-103.32823
20;0.02661864077;751.35316548000;674127;2290796;20.70859;-103.32796
122;0.45415673173;268.62972951100;673727;2291053;20.71095;-103.33177
181;0.51028718609;354.70222442200;673785;2291049;20.71091;-103.33122
114;1.18015978475;96.59708920190;673768;2290943;20.70995;-103.33139
87;0.85509652662;101.74289953500;673708;2290945;20.70998;-103.33197
110;0.57231976165;192.20024778200;673875;2290732;20.70804;-103.33038
0;0.53065242802;0.00000000000;673948;2290727;20.70799;-103.32968
87;0.63432055141;137.15462916500;674014;2290723;20.70794;-103.32905
126;0.76810376082;164.04033729200;674081;2290723;20.70794;-103.32841
160;0.91382784077;175.08768376400;674149;2290720;20.7079;-103.32775
149;1.06517044391;139.88371612400;674217;2290718;20.70788;-103.3271
175;0.89673231988;195.15299730000;674232;2290610;20.7069;-103.32697
42;0.36833632745;114.02622242100;674244;2290507;20.70597;-103.32686
302;2.05179995692;147.18783816200;674344;2290687;20.70759;-103.32589
141;0.92655704407;152.17627549500;674400;2290664;20.70738;-103.32535
147;1.25218994287;117.39433049800;674489;2290705;20.70774;-103.32449
56;0.42730935775;131.05259453100;674640;2290790;20.70849;-103.32303
104;0.41343150292;251.55315757600;674698;2290769;20.7083;-103.32248
71;0.45107813307;157.40066918600;674759;2290750;20.70812;-103.3219
120;0.52195372970;229.90543638400;674820;2290731;20.70794;-103.32131
0;0.03512533536;0.00000000000;675300;2291543;20.71523;-103.31662
28;0.25106446171;111.52514302100;674224;2291619;20.71602;-103.32695
70;0.14039064722;498.60871349800;674261;2291619;20.71601;-103.32659
67;0.22659203848;295.68558741500;674330;2291619;20.71601;-103.32593
0;0.05216517153;0.00000000000;674349;2291619;20.71601;-103.32575
66;0.04988465566;1323.05213137000;674368;2291617;20.71599;-103.32556
183;0.48210014231;379.58918477400;674518;2291475;20.71469;-103.32414
103;0.20428915043;504.18732363300;674509;2291745;20.71713;-103.3242
107;0.19319138825;553.85491541300;674511;2291705;20.71677;-103.32418
65;0.20748129942;313.28124597800;674575;2291420;20.71419;-103.3236
55;0.21363402465;257.44962718700;674623;2291418;20.71416;-103.32314
59;0.25938625441;227.46000991800;674680;2291420;20.71418;-103.32259
99;1.02023086614;97.03686026920;674819;2291369;20.7137;-103.32126
109;0.87087647798;125.16126311400;674936;2291239;20.71252;-103.32015
4;0.08246476534;48.50556457300;675404;2291658;20.71626;-103.31561
114;0.44302208870;257.32351254400;675586;2291268;20.71272;-103.31391
91;0.49032650186;185.59062105300;675610;2291452;20.71438;-103.31366
122;0.54917458400;222.15157721300;675643;2291602;20.71573;-103.31333
146;0.47214226424;309.22883007300;675778;2291583;20.71555;-103.31203
99;0.51531857606;192.11416898200;675770;2291536;20.71512;-103.31211
105;0.53456275823;196.42221307600;675765;2291488;20.71469;-103.31217
0;0.59015729592;0.00000000000;675857;2291570;20.71542;-103.31127
49;0.27055176472;181.11136717700;675843;2291475;20.71456;-103.31142
124;0.54402036662;227.93264298000;676012;2291594;20.71562;-103.30978
140;0.58555187997;239.09068485400;676014;2291532;20.71506;-103.30977
158;0.59739447605;264.48185635400;676012;2291497;20.71475;-103.30979
115;0.55665602554;206.59077549400;675996;2291451;20.71433;-103.30995
125;0.59206391169;211.12585572700;675761;2291429;20.71416;-103.31221
65;0.24835314309;261.72408849000;675833;2291416;20.71403;-103.31152
111;0.48887288360;227.05288782200;675970;2291395;20.71383;-103.31021
66;0.20590827992;320.53106375700;675550;2289080;20.69296;-103.31447
43;0.06162717510;697.74413523200;675550;2289107;20.6932;-103.31447
30;0.07694425671;389.89264804400;675544;2289061;20.69279;-103.31453
44;0.04951703342;888.58311902000;675597;2289100;20.69314;-103.31402
35;0.04951703343;706.82748092000;675595;2289073;20.69289;-103.31404
66;0.04951703345;1332.87467780000;675591;2289049;20.69268;-103.31408
